\\10.23.0.9\Work - Dsystems\ПРОЕКТЫ\Испытания Дагестанский ППУ\Испытания на вибростоле\2023-07-28\SR11\10.EDT
28/07/23,09:58:56
VIN: 000218BF	FSmp: 1500.0
T[sec]	X[м/с2]	Y[м/с2]	
152.036000	-0.0816586	0.0483304	
152.036667	0.310077	0.063973	
152.037333	0.677052	0.0778165	
152.038000	1.02177	0.0817805	
152.038667	0.328891	0.0796156	
152.039333	0.808139	0.0769627	
152.040000	0.793472	0.0663209	
152.040667	-0.015795	0.0533312	
152.041333	0.148711	0.0431467	
152.042000	0.339563	0.0329927	
152.042667	0.247141	0.0183869	
152.043333	0.125324	0.00414696	
152.044000	0.131605	-0.00817195	
152.044667	0.00817195	-0.0221375	
152.045333	0.0505563	-0.0347918	
152.046000	0.134166	-0.0465618	
152.046667	0.185363	-0.0599175	
152.047333	0.103217	-0.0726938	
152.048000	0.114011	-0.0847688	
152.048667	-0.820031	-0.0971487	
152.049333	-0.845065	-0.0992527	
152.050000	-0.256898	-0.0952582	
152.050667	-0.975847	-0.0905318	
152.051333	-0.332001	-0.0778775	
152.052000	-0.356669	-0.066077	
152.052667	-0.824392	-0.052081	
152.053333	-0.276413	-0.0316816	
152.054000	-0.459307	-0.0122884	
152.054667	-0.174538	0.00777555	
152.055333	-0.250983	0.0275651	
152.056000	0.229333	0.0484219	
152.056667	0.441164	0.0645218	
152.057333	0.543953	0.0745843	
152.058000	0.687542	0.0817195	
152.058667	0.22049	0.0829087	
152.059333	0.486658	0.0832442	
152.060000	0.732335	0.0796766	
152.060667	0.212532	0.0714741	
152.061333	0.287939	0.0632717	
152.062000	0.360572	0.0532702	
152.062667	0.197377	0.0410122	
152.063333	0.0402804	0.0294556	
152.064000	0.103735	0.0181735	
152.064667	0.381124	0.00554961	
152.065333	0.41122	-0.00768408	
152.066000	0.354413	-0.0236011	
152.066667	0.104772	-0.0410122	
152.067333	-0.13066	-0.0574781	
152.068000	-0.462996	-0.0702239	
152.068667	-0.40256	-0.0791582	
152.069333	-0.772799	-0.0829087	
152.070000	-0.190852	-0.0811097	
152.070667	-0.544533	-0.0801949	
152.071333	-1.07361	-0.0716876	
152.072000	-0.785117	-0.0578135	
152.072667	-0.970176	-0.0394876	
152.073333	-0.64531	-0.0148193	
152.074000	-0.446408	0.0121055	
152.074667	0.130355	0.0374751	
152.075333	0.325872	0.0590942	
152.076000	0.415276	0.0752247	
152.076667	0.383777	0.0867813	
152.077333	0.754015	0.0955021	
152.078000	0.365329	0.097911	
152.078667	0.496812	0.0993441	
152.079333	0.466716	0.0960815	
152.080000	0.561974	0.0892512	
152.080667	0.735933	0.0781214	
152.081333	0.194358	0.0644609	
152.082000	0.728341	0.050099	
152.082667	0.176368	0.0312852	
152.083333	0.125629	0.0140265	
152.084000	-0.341941	-0.00332367	
152.084667	-0.22976	-0.0154596	
152.085333	-0.254733	-0.0248513	
152.086000	0.306692	-0.0337855	
152.086667	0.0675711	-0.0450372	
152.087333	-0.539044	-0.0554351	
152.088000	0.0125324	-0.0606798	
152.088667	-0.0926663	-0.0668088	
152.089333	-0.141302	-0.0705898	
152.090000	-0.699434	-0.0736391	
152.090667	-0.589631	-0.069919	
152.091333	-0.29172	-0.061869	
152.092000	-0.397742	-0.0533007	
152.092667	-0.526085	-0.0422319	
152.093333	-0.425338	-0.0284189	
152.094000	-0.243055	-0.0135996	
152.094667	-0.196828	0.0015856	
152.095333	-0.0176551	0.0175941	
152.096000	0.0306753	0.031773	
152.096667	0.244976	0.0448543	
152.097333	0.0967523	0.0543679	
152.098000	0.0947398	0.0620825	
152.098667	0.190974	0.069797	
152.099333	0.689554	0.0747978	
152.100000	0.336666	0.0729682	
152.100667	0.659062	0.0715046	
152.101333	0.967065	0.0626618	
152.102000	0.295654	0.048056	
152.102667	0.748649	0.0324134	
152.103333	0.418752	0.0131727	
152.104000	0.490653	-0.00545813	
152.104667	0.0722974	-0.0272907	
152.105333	-0.201067	-0.0471107	
152.106000	-0.222503	-0.0629362	
152.106667	-0.390394	-0.076048	
152.107333	-0.502118	-0.0855006	
152.108000	-0.332611	-0.0891597	
152.108667	-0.576062	-0.0913551	
152.109333	-0.526603	-0.0892207	
152.110000	-0.498581	-0.0832137	
152.110667	-0.454245	-0.0730902	
152.111333	-0.0756821	-0.0613506	
152.112000	-0.224119	-0.0522639	
152.112667	-0.52889	-0.0417136	
152.113333	-0.451135	-0.0252782	
152.114000	-0.040128	-0.00725718	
152.114667	-0.0560145	0.00872082	
152.115333	-0.0847993	0.0226863	
152.116000	-0.285256	0.0375056	
152.116667	0.0413476	0.0537885	
152.117333	0.219698	0.0675406	
152.118000	0.491933	0.0782129	
152.118667	0.561974	0.0828478	
152.119333	0.729682	0.0834576	
152.120000	0.874887	0.0783044	
152.120667	0.374934	0.0672662	
152.121333	0.660434	0.0568073	
152.122000	0.731908	0.0404634	
152.122667	0.486048	0.0207653	
152.123333	0.220582	0.000274431	
152.124000	-0.000152462	-0.0202774	
152.124667	-0.415733	-0.0375666	
152.125333	-0.520932	-0.0495806	
152.126000	-0.450982	-0.0568073	
152.126667	-0.336636	-0.0606188	
152.127333	-0.0657111	-0.064034	
152.128000	-0.325201	-0.0647048	
152.128667	-0.22543	-0.0633936	
152.129333	0.102058	-0.0616556	
152.130000	-0.118829	-0.061808	
152.130667	-0.25266	-0.0611982	
152.131333	-0.770451	-0.0565938	
152.132000	-0.535598	-0.0474766	
152.132667	-0.177191	-0.0339685	
152.133333	-0.118951	-0.0212227	
152.134000	-0.566365	-0.00695226	
152.134667	-0.289769	0.00859885	
152.135333	0.100472	0.0245768	
152.136000	-0.377739	0.0394266	
152.136667	0.029913	0.0563804	
152.137333	0.489494	0.0698885	
152.138000	0.120628	0.0779385	
152.138667	0.211709	0.0855921	
152.139333	0.374568	0.089678	
152.140000	0.774811	0.0923614	
152.140667	0.747917	0.0871472	
152.141333	0.315627	0.0776946	
152.142000	0.573744	0.0661989	
152.142667	0.299984	0.0511052	
152.143333	0.650372	0.0370787	
152.144000	0.0919955	0.0189358	
152.144667	-0.209208	0.00277481	
152.145333	0.100015	-0.0107943	
152.146000	-0.235706	-0.0244244	
152.146667	0.0455556	-0.0346698	
152.147333	0.257234	-0.0465314	
152.148000	0.38646	-0.0607103	
152.148667	-0.289068	-0.075926	
152.149333	-0.387558	-0.0851347	
152.150000	-0.407622	-0.0906538	
152.150667	-1.29501	-0.0929102	
152.151333	-1.22341	-0.0812927	
152.152000	-0.77289	-0.0642474	
152.152667	-0.445402	-0.0446713	
152.153333	-0.483274	-0.0251257	
152.154000	-0.200182	-0.001982	
152.154667	0.171032	0.0187528	
152.155333	0.0156426	0.033755	
152.156000	-0.214697	0.0502819	
152.156667	0.270894	0.0685164	
152.157333	0.638266	0.0808658	
152.158000	0.674613	0.0863239	
152.158667	0.710716	0.0872996	
152.159333	0.426253	0.0826953	
152.160000	0.610427	0.0779995	
152.160667	0.311022	0.067815	
152.161333	0.404664	0.0561364	
152.162000	0.282817	0.0440615	
152.162667	-0.178289	0.0316206	
152.163333	0.265162	0.0203384	
152.164000	0.183869	0.00783654	
152.164667	0.283122	-0.00542764	
152.165333	-0.0422624	-0.0203689	
152.166000	0.431741	-0.0332367	
152.166667	-0.00542764	-0.047995	
152.167333	-0.150785	-0.0621434	
152.168000	-0.189663	-0.0733951	
152.168667	-0.532519	-0.0816586	
152.169333	-0.197194	-0.0848603	
152.170000	-0.478029	-0.0861714	
152.170667	-0.673028	-0.0851042	
152.171333	-0.897238	-0.0770237	
152.172000	-0.350571	-0.0621434	
152.172667	-0.416709	-0.0496416	
152.173333	-0.703764	-0.0341819	
152.174000	-0.244091	-0.0124409	
152.174667	-0.125598	0.00606798	
152.175333	-0.439121	0.0239365	
152.176000	-0.09599	0.0444274	
152.176667	0.292666	0.0634546	
152.177333	0.247811	0.0783349	
152.178000	0.38518	0.0901659	
152.178667	0.726054	0.0974536	
152.179333	1.03762	0.0972707	
152.180000	1.13651	0.0890072	
152.180667	0.623599	0.0746453	
152.181333	0.426497	0.0593991	
152.182000	0.545447	0.0407683	
152.182667	0.033938	0.0209787	
152.183333	-0.247354	0.00457386	
152.184000	-0.189784	-0.00908673	
152.184667	-0.0550997	-0.0203994	
152.185333	-0.0113432	-0.0326573	
152.186000	0.227351	-0.0428418	
152.186667	0.169964	-0.0544289	
152.187333	-0.0599175	-0.065894	
152.188000	0.123342	-0.0765968	
152.188667	-0.246561	-0.0879705	
152.189333	-0.824178	-0.093947	
152.190000	-0.597254	-0.0926663	
152.190667	-0.49547	-0.087757	
152.191333	-0.712302	-0.0805608	
152.192000	-0.310321	-0.0680895	
152.192667	-0.0978195	-0.0549777	
152.193333	-0.49666	-0.0425369	
152.194000	-0.831527	-0.0259795	
152.194667	-0.598504	-0.0047873	
152.195333	-0.219819	0.0193931	
152.196000	0.588869	0.0410122	
152.196667	0.502423	0.0547338	
152.197333	0.315687	0.0649182	
152.198000	0.519041	0.0724804	
152.198667	0.786032	0.073822	
152.199333	0.563224	0.0699495	
152.200000	0.149596	0.0652537	
152.200667	0.303094	0.0596736	
152.201333	0.0365908	0.0523249	
152.202000	0.226345	0.0463484	
152.202667	0.334806	0.0385119	
152.203333	0.570116	0.0264674	
152.204000	0.244884	0.0129897	
152.204667	0.679217	-0.00253087	
152.205333	0.357371	-0.0211007	
152.206000	-0.311266	-0.0403109	
152.206667	-0.26876	-0.0544899	
152.207333	-0.277145	-0.0652842	
152.208000	-0.502301	-0.0727548	
152.208667	-0.398444	-0.0754381	
152.209333	-0.48739	-0.0764139	
152.210000	-0.835186	-0.0723889	
152.210667	-0.505868	-0.0628753	
152.211333	-0.460953	-0.0510137	
152.212000	-0.361274	-0.0367738	
152.212667	-0.0594601	-0.0217411	
152.213333	-0.409695	-0.00753161	
152.214000	-0.17838	0.00792802	
152.214667	0.156883	0.0225644	
152.215333	-0.026132	0.0341819	
152.216000	0.391827	0.0465923	
152.216667	0.251044	0.0547033	
152.217333	0.203232	0.0607103	
152.218000	-0.0344259	0.0654366	
152.218667	-0.332184	0.0707118	
152.219333	0.378563	0.0778775	
152.220000	0.063851	0.0804389	
152.220667	0.468241	0.0821159	
152.221333	0.590149	0.0794021	
152.222000	0.266381	0.071779	
152.222667	1.08431	0.0636376	
152.223333	0.413995	0.0468058	
152.224000	0.55798	0.0293337	
152.224667	0.710808	0.00951362	
152.225333	0.202317	-0.0147888	
152.226000	0.121085	-0.0364689	
152.226667	-0.330629	-0.0568683	
152.227333	-0.634333	-0.0716876	
152.228000	-0.434669	-0.0808353	
152.228667	-0.502087	-0.087818	
152.229333	-0.62366	-0.0893121	
152.230000	-0.434943	-0.0861409	
152.230667	-0.629728	-0.0808048	
152.231333	-0.557126	-0.0708033	
152.232000	-0.582984	-0.0582099	
152.232667	-0.754686	-0.0426283	
152.233333	-0.198078	-0.0229303	
152.234000	-0.171611	-0.00329318	
152.234667	0.059948	0.0147583	
152.235333	0.312516	0.030096	
152.236000	0.117579	0.041866	
152.236667	0.383807	0.0526298	
152.237333	-0.0734866	0.0595821	
152.238000	0.299892	0.0671442	
152.238667	0.286659	0.0724499	
152.239333	0.0265284	0.0736696	
152.240000	0.241317	0.0753466	
152.240667	0.39262	0.0761394	
152.241333	0.930109	0.0727243	
152.242000	0.58155	0.0618385	
152.242667	0.77658	0.0487573	
152.243333	0.802102	0.0301874	
152.244000	0.392254	0.0067998	
152.244667	0.0200335	-0.0158255	
152.245333	0.0511357	-0.0355846	
152.246000	-0.138344	-0.0536666	
152.246667	-0.513979	-0.0682724	
152.247333	-0.891414	-0.0782129	
152.248000	-0.431711	-0.0805608	
152.248667	-0.406921	-0.0823294	
152.249333	-0.464277	-0.0791887	
152.250000	-0.0314071	-0.0727243	
152.250667	-0.465862	-0.0690042	
152.251333	-0.154657	-0.0603444	
152.252000	-0.508796	-0.0526298	
152.252667	-0.781428	-0.0400365	
152.253333	-0.496385	-0.022168	
152.254000	-0.449915	-0.00271382	
152.254667	-0.0740964	0.0174111	
152.255333	0.0317426	0.0356456	
152.256000	0.534013	0.0509832	
152.256667	0.164903	0.0605578	
152.257333	0.120048	0.0699495	
152.258000	0.717729	0.0769017	
152.258667	0.352339	0.0779995	
152.259333	0.557187	0.0769017	
152.260000	0.308461	0.0727853	
152.260667	0.492543	0.0665039	
152.261333	0.633448	0.0571122	
152.262000	0.372922	0.0447018	
152.262667	0.253605	0.0288153	
152.263333	0.015917	0.0130507	
152.264000	0.146516	-0.000823294	
152.264667	-0.114682	-0.0136301	
152.265333	0.143954	-0.0250952	
152.266000	0.148284	-0.0377496	
152.266667	0.230278	-0.0514101	
152.267333	-0.0306143	-0.0645828	
152.268000	-0.264582	-0.0752247	
152.268667	-0.253575	-0.0824514	
152.269333	-0.303216	-0.0882144	
152.270000	-0.566579	-0.0922394	
152.270667	-1.04711	-0.0887328	
152.271333	-0.967248	-0.0782434	
152.272000	-0.648969	-0.061869	
152.272667	-0.450067	-0.0425064	
152.273333	-0.38646	-0.0217716	
152.274000	-0.0808048	-0.00179905	
152.274667	0.253727	0.0171062	
152.275333	0.286872	0.0323524	
152.276000	0.111816	0.0440615	
152.276667	0.163409	0.0536361	
152.277333	0.147918	0.0612592	
152.278000	0.246988	0.070102	
152.278667	0.553924	0.073944	
152.279333	0.430217	0.0739745	
152.280000	0.48614	0.0709252	
152.280667	0.0689128	0.0649182	
152.281333	-0.0711997	0.0608628	
152.282000	0.235523	0.0568683	
152.282667	0.324927	0.0512882	
152.283333	0.56603	0.041927	
152.284000	0.688609	0.0296996	
152.284667	0.292452	0.0114346	
152.285333	0.264216	-0.00515321	
152.286000	0.287086	-0.0227473	
152.286667	0.0424149	-0.0399145	
152.287333	0.0537276	-0.0561669	
152.288000	-0.499191	-0.0712302	
152.288667	-0.388198	-0.0793106	
152.289333	-0.301478	-0.0861409	
152.290000	-0.380148	-0.0901659	
152.290667	-0.816708	-0.089678	
152.291333	-0.959259	-0.0810182	
152.292000	-0.680986	-0.0682114	
152.292667	-0.787557	-0.0511357	
152.293333	-0.280743	-0.0314986	
152.294000	-0.168623	-0.012075	
152.294667	-0.422624	0.00814146	
152.295333	-0.143192	0.0275956	
152.296000	-0.113462	0.0484219	
152.296667	0.0861714	0.0669917	
152.297333	0.868392	0.0820245	
152.298000	0.612653	0.0890682	
152.298667	1.02232	0.0906843	
152.299333	0.608109	0.0855616	
152.300000	0.345448	0.0767188	
152.300667	0.538617	0.0675406	
152.301333	0.301021	0.0553741	
152.302000	0.325994	0.0426893	
152.302667	0.310412	0.0286933	
152.303333	0.183869	0.0129897	
152.304000	-0.201737	-0.00179905	
152.304667	0.147339	-0.0123494	
152.305333	-0.0704069	-0.0253696	
152.306000	-0.0316511	-0.0369567	
152.306667	0.314285	-0.0480255	
152.307333	0.199664	-0.0609542	
152.308000	0.043909	-0.0739745	
152.308667	-0.575879	-0.085775	
152.309333	-0.511296	-0.0907148	
152.310000	-0.491872	-0.0921479	
152.310667	-0.820946	-0.0885803	
152.311333	-0.919223	-0.0795241	
152.312000	-0.637504	-0.0640645	
152.312667	-0.99707	-0.0450067	
152.313333	-0.769048	-0.0202469	
152.314000	-0.233754	0.00692177	
152.314667	0.160176	0.031895	
152.315333	0.532366	0.0518675	
152.316000	0.405427	0.0658025	
152.316667	0.525749	0.0768408	
152.317333	0.438358	0.0830307	
152.318000	0.5753	0.0864764	
152.318667	0.379935	0.0847993	
152.319333	0.228632	0.0814451	
152.320000	0.363469	0.0772067	
152.320667	0.165696	0.0712302	
152.321333	0.294495	0.063912	
152.322000	-0.0345783	0.05574	
152.322667	0.510869	0.0493671	
152.323333	0.477419	0.0366213	
152.324000	0.266869	0.0225644	
152.324667	0.449275	0.00701324	
152.325333	0.453025	-0.009971	
152.326000	0.344777	-0.0313462	
152.326667	-0.13441	-0.0509832	
152.327333	0.174569	-0.0675101	
152.328000	-0.248604	-0.0857445	
152.328667	-0.566975	-0.0983684	
152.329333	-1.11401	-0.104467	
152.330000	-1.17191	-0.10032	
152.330667	-0.889279	-0.0891597	
152.331333	-0.940872	-0.0726328	
152.332000	-0.672082	-0.0513796	
152.332667	-0.520535	-0.0280225	
152.333333	0.316236	-0.00457386	
152.334000	0.317639	0.0128983	
152.334667	0.380728	0.0270467	
152.335333	0.390272	0.0371092	
152.336000	0.155877	0.0443664	
152.336667	0.712241	0.0498855	
152.337333	0.395913	0.0502819	
152.338000	0.160939	0.0492757	
152.338667	0.474675	0.0473546	
152.339333	0.321085	0.0407378	
152.340000	-0.319621	0.03406	
152.340667	-0.350998	0.031773	
152.341333	-0.104406	0.0329622	
152.342000	0.344503	0.0328403	
152.342667	0.732	0.0279615	
152.343333	-0.00100625	0.0183259	
152.344000	0.0754991	0.0111297	
152.344667	0.295288	0.00353711	
152.345333	0.338404	-0.00695226	
152.346000	0.531878	-0.0183259	
152.346667	0.610457	-0.0338465	
152.347333	0.378959	-0.0522029	
152.348000	0.0551912	-0.0706203	
152.348667	-0.50785	-0.0859885	
152.349333	-0.822288	-0.0953496	
152.350000	-0.620947	-0.0973316	
152.350667	-0.783166	-0.0953496	
152.351333	-1.16493	-0.0863239	
152.352000	-0.81869	-0.0705288	
152.352667	-0.811524	-0.0502514	
152.353333	-0.12636	-0.0269857	
152.354000	-0.235066	-0.00570207	
152.354667	-0.341118	0.015917	
152.355333	0.00173806	0.0375361	
152.356000	0.654092	0.0576306	
152.356667	0.544868	0.0686688	
152.357333	0.188992	0.0763224	
152.358000	0.588015	0.0824819	
152.358667	0.234456	0.0855311	
152.359333	0.666136	0.0858665	
152.360000	0.403384	0.079829	
152.360667	0.372739	0.0726023	
152.361333	0.185455	0.0634851	
152.362000	0.252141	0.0551912	
152.362667	0.26135	0.0448848	
152.363333	0.361396	0.0327183	
152.364000	0.417258	0.0185394	
152.364667	0.198261	0.00268333	
152.365333	0.374965	-0.013813	
152.366000	0.24031	-0.0313766	
152.366667	-0.00253087	-0.0493976	
152.367333	-0.421587	-0.0640645	
152.368000	-0.584051	-0.0735171	
152.368667	-0.631222	-0.0790362	
152.369333	-0.522365	-0.079829	
152.370000	-0.42421	-0.0761394	
152.370667	-0.922211	-0.0702239	
152.371333	-0.698306	-0.0571122	
152.372000	-0.159689	-0.0404634	
152.372667	-0.458392	-0.0253087	
152.373333	0.108614	-0.00847688	
152.374000	-0.204055	0.00521419	
152.374667	-0.124927	0.0196066	
152.375333	0.37838	0.0339685	
152.376000	0.120872	0.0446103	
152.376667	0.110047	0.0529652	
152.377333	0.12264	0.0604054	
152.378000	0.354992	0.0663514	
152.378667	0.274828	0.0689432	
152.379333	0.0471107	0.0699495	
152.380000	0.191096	0.0706813	
152.380667	0.305899	0.0699495	
152.381333	0.491354	0.0661989	
152.382000	0.115719	0.0591552	
152.382667	0.580849	0.0512882	
152.383333	0.492147	0.0393047	
152.384000	0.409787	0.02601	
152.384667	0.320719	0.0092087	
152.385333	0.672296	-0.00826343	
152.386000	0.297514	-0.0296996	
152.386667	-0.132886	-0.0492147	
152.387333	-0.187894	-0.0648268	
152.388000	-0.42857	-0.0793106	
152.388667	-0.663758	-0.0877875	
152.389333	-0.896232	-0.0901964	
152.390000	-0.381856	-0.0866593	
152.390667	-0.961882	-0.0811097	
152.391333	-0.852048	-0.0684554	
152.392000	-0.447506	-0.0514711	
152.392667	-0.266473	-0.0336941	
152.393333	-0.352949	-0.0157646	
152.394000	0.111724	0.00503124	
152.394667	0.0497331	0.0209483	
152.395333	-0.186339	0.03406	
152.396000	-0.172587	0.0490927	
152.396667	-0.199695	0.0645523	
152.397333	0.47812	0.0804999	
152.398000	0.668637	0.089739	
152.398667	0.777007	0.0931542	
152.399333	0.890316	0.0898305	
152.400000	0.581245	0.0809267	
152.400667	0.680895	0.0693092	
152.401333	0.469064	0.0538495	
152.402000	0.173014	0.0367433	
152.402667	0.294983	0.0204604	
152.403333	0.39948	0.00411647	
152.404000	0.211465	-0.0154596	
152.404667	-0.220124	-0.0342734	
152.405333	0.0447628	-0.0492147	
152.406000	-0.368195	-0.0634546	
152.406667	-0.368134	-0.0726938	
152.407333	-0.223479	-0.0794936	
152.408000	-0.133983	-0.083854	
152.408667	-0.012136	-0.0887328	
152.409333	-0.387375	-0.0917515	
152.410000	-0.635979	-0.0925748	
152.410667	-1.06428	-0.085775	
152.411333	-0.503764	-0.0709557	
152.412000	-0.390394	-0.0561364	
152.412667	-0.400182	-0.0389388	
152.413333	-0.267997	-0.0215886	
152.414000	-0.130355	-0.00253087	
152.414667	-0.346759	0.0145144	
152.415333	0.0825733	0.0336636	
152.416000	0.376642	0.0502819	
152.416667	0.377221	0.0616251	
152.417333	0.301387	0.0690652	
152.418000	0.329988	0.0747063	
152.418667	0.42671	0.0785483	
152.419333	0.684188	0.0776031	
152.420000	0.470314	0.0722974	
152.420667	-0.0630582	0.0653451	
152.421333	0.362066	0.0601005	
152.422000	0.298673	0.0509832	
152.422667	0.345296	0.040128	
152.423333	0.487359	0.0286323	
152.424000	0.396431	0.0134776	
152.424667	0.444335	-0.00372007	
152.425333	-0.0454336	-0.0229912	
152.426000	-0.251867	-0.0389997	
152.426667	0.00609847	-0.0513187	
152.427333	-0.142186	-0.0627533	
152.428000	-0.240737	-0.0724499	
152.428667	-0.49547	-0.0793106	
152.429333	-0.317822	-0.0809877	
152.430000	-0.401798	-0.0796461	
152.430667	-0.649548	-0.0766883	
152.431333	-0.455891	-0.069797	
152.432000	-0.412287	-0.0593077	
152.432667	-0.547125	-0.0468973	
152.433333	-0.508948	-0.0321999	
152.434000	-0.509192	-0.0141485	
152.434667	-0.152096	0.00591552	
152.435333	-0.360328	0.0249732	
152.436000	-0.0782434	0.0468058	
152.436667	0.387345	0.0644304	
152.437333	0.495044	0.0761089	
152.438000	0.489494	0.0844334	
152.438667	0.472754	0.0881839	
152.439333	0.710228	0.0888243	
152.440000	0.774384	0.0845553	
152.440667	0.304771	0.0736696	
152.441333	0.633936	0.0633631	
152.442000	0.612714	0.0482389	
152.442667	0.32017	0.0308583	
152.443333	-0.0593686	0.0130507	
152.444000	0.116359	-0.00137216	
152.444667	-0.013935	-0.0164049	
152.445333	-0.463118	-0.0302484	
152.446000	-0.121969	-0.037963	
152.446667	-0.247354	-0.0457081	
152.447333	0.201616	-0.05202	
152.448000	-0.275041	-0.0598565	
152.448667	-0.205244	-0.0641864	
152.449333	-0.119805	-0.0664734	
152.450000	-0.0988563	-0.0685164	
152.450667	-0.62052	-0.0696446	
152.451333	-0.511967	-0.0636376	
152.452000	0.0456166	-0.0567463	
152.452667	-0.704374	-0.0504649	
152.453333	-0.731939	-0.0376886	
152.454000	-0.383868	-0.0206738	
152.454667	-0.0382679	-0.0028053	
152.455333	-0.278365	0.0121969	
152.456000	-0.300655	0.0285409	
152.456667	-0.362402	0.0465923	
152.457333	-0.104589	0.0658635	
152.458000	0.492269	0.083915	
152.458667	0.445829	0.0937335	
152.459333	0.99088	0.100503	
152.460000	0.732366	0.09785	
152.460667	0.69669	0.0919345	
152.461333	1.05552	0.0804084	
152.462000	0.947733	0.0611677	
152.462667	0.000335416	0.0391217	
152.463333	-0.514681	0.0216801	
152.464000	0.48678	0.010154	
152.464667	0.00216496	-0.00707423	
152.465333	-0.0501904	-0.0212837	
152.466000	-0.37838	-0.0345783	
152.466667	-0.0148498	-0.0440005	
152.467333	0.0826343	-0.0543374	
152.468000	-0.235919	-0.0634851	
152.468667	-0.00112822	-0.0706508	
152.469333	-0.383594	-0.0768103	
152.470000	-0.413233	-0.0796461	
152.470667	-0.567219	-0.0788838	
152.471333	-0.605304	-0.0732732	
152.472000	-0.230797	-0.063851	
152.472667	-0.378624	-0.0545813	
152.473333	-0.822349	-0.0427198	
152.474000	-0.367768	-0.0250342	
152.474667	-0.279676	-0.00801949	
152.475333	-0.30157	0.0114346	
152.476000	-0.320993	0.0299435	
152.476667	-0.208873	0.049916	
152.477333	0.0659855	0.0695836	
152.478000	0.386155	0.0872387	
152.478667	0.705654	0.0978805	
152.479333	0.730079	0.102729	
152.480000	1.29864	0.101997	
152.480667	0.986123	0.0906538	
152.481333	0.684188	0.0751637	
152.482000	0.835735	0.053819	
152.482667	0.0853481	0.031773	
152.483333	0.186217	0.0110992	
152.484000	-0.298978	-0.00804998	
152.484667	-0.293154	-0.0221984	
152.485333	-0.38271	-0.0343954	
152.486000	-0.593717	-0.0415916	
152.486667	0.0737	-0.0454641	
152.487333	-0.00664734	-0.0509832	
152.488000	0.0681809	-0.0560755	
152.488667	0.239243	-0.0631192	
152.489333	-0.167464	-0.0709252	
152.490000	-0.27559	-0.0755601	
152.490667	-0.141424	-0.077725	
152.491333	-0.783684	-0.0772981	
152.492000	-0.498977	-0.0700715	
152.492667	-0.285957	-0.0610762	
152.493333	-0.771243	-0.0510137	
152.494000	-0.883577	-0.0343344	
152.494667	-0.628478	-0.0125933	
152.495333	-0.418935	0.0108248	
152.496000	0.109254	0.033938	
152.496667	0.60195	0.0535751	
152.497333	0.526908	0.0665039	
152.498000	0.554443	0.073822	
152.498667	0.206555	0.0783349	
152.499333	0.652872	0.0819635	
152.500000	0.558437	0.0780605	
152.500667	0.431193	0.0724499	
152.501333	0.607896	0.0638205	
152.502000	0.0769932	0.0518675	
152.502667	0.214727	0.0407988	
152.503333	0.677693	0.0292117	
152.504000	0.729042	0.0126848	
152.504667	0.0864459	-0.00811097	
152.505333	0.338435	-0.0268028	
152.506000	0.259886	-0.0473242	
152.506667	-0.249062	-0.0665343	
152.507333	-0.17774	-0.081872	
152.508000	-0.613506	-0.0957155	
152.508667	-0.66638	-0.101905	
152.509333	-0.722364	-0.102424	
152.510000	-1.01134	-0.0960815	
152.510667	-0.402225	-0.0849212	
152.511333	-0.160024	-0.0732122	
152.512000	-0.53505	-0.0606188	
152.512667	-0.587374	-0.0468363	
152.513333	-0.594632	-0.0268333	
152.514000	-0.245342	-0.00524469	
152.514667	0.116572	0.0145754	
152.515333	-0.133587	0.031773	
152.516000	0.178472	0.049977	
152.516667	0.531939	0.0650402	
152.517333	0.151578	0.0743709	
152.518000	0.256502	0.0829087	
152.518667	0.320017	0.088001	
152.519333	0.368317	0.0913551	
152.520000	0.629058	0.089861	
152.520667	0.421984	0.0848603	
152.521333	0.4397	0.0779995	
152.522000	0.548893	0.0675406	
152.522667	0.523645	0.0550997	
152.523333	0.762248	0.0382069	
152.524000	0.483548	0.0161305	
152.524667	-0.0336941	-0.00548863	
152.525333	0.231071	-0.0232657	
152.526000	0.169263	-0.044092	
152.526667	-0.121085	-0.0632717	
152.527333	-0.652262	-0.0789447	
152.528000	-0.735476	-0.0866593	
152.528667	-0.528738	-0.0883669	
152.529333	-0.479767	-0.0896171	
152.530000	-0.402164	-0.0844944	
152.530667	-0.489707	-0.0793106	
152.531333	-0.870649	-0.0708948	
152.532000	-0.620489	-0.0542764	
152.532667	-0.666533	-0.0366823	
152.533333	-0.628173	-0.0149413	
152.534000	-0.077786	0.0091782	
152.534667	0.234151	0.0313766	
152.535333	0.174477	0.047934	
152.536000	0.268882	0.0628448	
152.536667	0.685316	0.0739135	
152.537333	0.240554	0.0779385	
152.538000	0.23037	0.0830612	
152.538667	0.446103	0.0851652	
152.539333	0.574019	0.0836101	
152.540000	0.538373	0.0770847	
152.540667	0.449427	0.0673271	
152.541333	0.159993	0.0569292	
152.542000	-0.017777	0.0466228	
152.542667	0.133953	0.0383289	
152.543333	0.385302	0.0271382	
152.544000	0.691994	0.0136301	
152.544667	0.469125	-0.0056106	
152.545333	0.384265	-0.0252172	
152.546000	-0.215612	-0.0451287	
152.546667	-0.614025	-0.0601005	
152.547333	-0.10096	-0.0694921	
152.548000	-0.312486	-0.0779385	
152.548667	-0.436071	-0.0830307	
152.549333	-0.527701	-0.0851652	
